fighter,opp_fighter,title_bout,weight_class,stance,opp_stance,male,diff_reach_cms,diff_height_cms,diff_weight_lbs,diff_age,diff_wins,diff_losses,diff_avg_sig_str_landed,diff_avg_sig_str_pct,diff_avg_sub_att,diff_avg_td_landed,diff_avg_td_pct,winner
Nasrat Haqparast,Alex Munoz,False,Lightweight,Southpaw,Switch,1,7.6200000000000045,2.5400000000000205,0,-6,3,2,1.1799999999999997,-0.16000000000000003,0.0,-3.71,-0.41000000000000003,1
Alex Munoz,Nasrat Haqparast,False,Lightweight,Switch,Southpaw,1,-7.6200000000000045,-2.5400000000000205,0,6,-3,-2,-1.1799999999999997,0.16000000000000003,0.0,3.71,0.41000000000000003,0
Andrew Sanchez,Wellington Turman,False,Middleweight,Orthodox,Orthodox,1,5.0800000000000125,2.539999999999992,0,8,3,2,2.06,0.010000000000000009,-1.0,-0.75,-0.03999999999999998,1
Wellington Turman,Andrew Sanchez,False,Middleweight,Orthodox,Orthodox,1,-5.0800000000000125,-2.539999999999992,0,-8,-3,-2,-2.06,-0.010000000000000009,1.0,0.75,0.03999999999999998,0
Gavin Tucker,Justin Jaynes,False,Featherweight,Southpaw,Orthodox,1,-5.0800000000000125,-2.5400000000000205,-10,4,1,1,-20.75,-0.16000000000000003,1.0,2.08,0.33,1
Justin Jaynes,Gavin Tucker,False,Featherweight,Orthodox,Southpaw,1,5.0800000000000125,2.5400000000000205,10,-4,-1,-1,20.75,0.16000000000000003,-1.0,-2.08,-0.33,0
Youssef Zalal,Peter Barrett,False,Featherweight,Switch,Southpaw,1,-2.539999999999992,0.0,0,-10,2,0,-4.27,-0.18999999999999995,1.0,-1.0,0.16999999999999998,1
Peter Barrett,Youssef Zalal,False,Featherweight,Southpaw,Switch,1,2.539999999999992,0.0,0,10,-2,0,4.27,0.18999999999999995,-1.0,1.0,-0.16999999999999998,0
Irwin Rivera,Ali Qaisi,False,Bantamweight,Southpaw,Orthodox,1,-5.0800000000000125,-5.0800000000000125,0,2,0,1,2.27,0.36,0.0,0.0,0.0,1
Ali Qaisi,Irwin Rivera,False,Bantamweight,Orthodox,Southpaw,1,5.0800000000000125,5.0800000000000125,0,-2,0,-1,-2.27,-0.36,0.0,0.0,0.0,0
Derek Brunson,Edmen Shahbazyan,False,Middleweight,Southpaw,Orthodox,1,7.6200000000000045,-2.5400000000000205,0,14,10,6,-0.7200000000000002,-0.07,-0.30000000000000004,-3.9699999999999998,-0.11000000000000004,1
Edmen Shahbazyan,Derek Brunson,False,Middleweight,Orthodox,Southpaw,1,-7.6200000000000045,2.5400000000000205,0,-14,-10,-6,0.7200000000000002,0.07,0.30000000000000004,3.9699999999999998,0.11000000000000004,0
Joanne Calderwood,Jennifer Maia,False,Flyweight,Orthodox,Orthodox,0,2.539999999999992,5.079999999999984,0,3,4,2,2.1400000000000006,0.08999999999999997,0.5,1.6,0.06000000000000005,0
Jennifer Maia,Joanne Calderwood,False,Flyweight,Orthodox,Orthodox,0,-2.539999999999992,-5.079999999999984,0,-3,-4,-2,-2.1400000000000006,-0.08999999999999997,-0.5,-1.6,-0.06000000000000005,1
Vicente Luque,Randy Brown,False,Welterweight,Orthodox,Orthodox,1,-7.6200000000000045,-10.159999999999997,0,-2,5,0,2.25,0.06000000000000005,0.20000000000000007,-0.21999999999999997,0.03999999999999998,1
Randy Brown,Vicente Luque,False,Welterweight,Orthodox,Orthodox,1,7.6200000000000045,10.159999999999997,0,2,-5,0,-2.25,-0.06000000000000005,-0.20000000000000007,0.21999999999999997,-0.03999999999999998,0
Lando Vannata,Bobby Green,False,Lightweight,Orthodox,Orthodox,1,0.0,-2.5400000000000205,0,-5,-7,-3,-0.29000000000000004,-0.04999999999999999,0.0,-0.040000000000000036,0.04999999999999999,0
Bobby Green,Lando Vannata,False,Lightweight,Orthodox,Orthodox,1,0.0,2.5400000000000205,0,5,7,3,0.29000000000000004,0.04999999999999999,0.0,0.040000000000000036,-0.04999999999999999,1
Frankie Saenz,Jonathan Martinez,False,Bantamweight,Orthodox,Southpaw,1,-10.160000000000025,-5.0800000000000125,0,13,3,2,0.30000000000000027,-0.009999999999999953,0.1,1.26,0.03999999999999998,0
Jonathan Martinez,Frankie Saenz,False,Bantamweight,Southpaw,Orthodox,1,10.160000000000025,5.0800000000000125,0,-13,-3,-2,-0.30000000000000027,0.009999999999999953,-0.1,-1.26,-0.03999999999999998,1
Johnny Munoz,Nate Maness,False,Featherweight,Orthodox,Orthodox,1,-2.539999999999992,-2.5400000000000205,10,-2,0,0,0.0,0.0,0.0,0.0,0.0,0
Nate Maness,Johnny Munoz,False,Featherweight,Orthodox,Orthodox,1,2.539999999999992,2.5400000000000205,-10,2,0,0,0.0,0.0,0.0,0.0,0.0,1
Jamall Emmers,Vince Cachero,False,Featherweight,Orthodox,Orthodox,1,15.240000000000009,10.160000000000025,0,1,0,1,4.96,0.52,0.0,1.42,0.33,1
Vince Cachero,Jamall Emmers,False,Featherweight,Orthodox,Orthodox,1,-15.240000000000009,-10.160000000000025,0,-1,0,-1,-4.96,-0.52,0.0,-1.42,-0.33,0
Robert Whittaker,Darren Till,False,Middleweight,Orthodox,Southpaw,1,-2.5400000000000205,0.0,0,2,5,1,2.3599999999999994,-0.07,0.0,-0.30000000000000004,0.15999999999999998,1
Darren Till,Robert Whittaker,False,Middleweight,Southpaw,Orthodox,1,2.5400000000000205,0.0,0,-2,-5,-1,-2.3599999999999994,0.07,0.0,0.30000000000000004,-0.15999999999999998,0
Mauricio Rua,Rogerio Nogueira,False,Light Heavyweight,Orthodox,Southpaw,1,2.539999999999992,-2.5400000000000205,0,-6,7,3,1.2399999999999998,0.15999999999999998,0.0,1.5,0.03999999999999998,1
Rogerio Nogueira,Mauricio Rua,False,Light Heavyweight,Southpaw,Orthodox,1,-2.539999999999992,2.5400000000000205,0,6,-7,-3,-1.2399999999999998,-0.15999999999999998,0.0,-1.5,-0.03999999999999998,0
Fabricio Werdum,Alexander Gustafsson,False,Heavyweight,Orthodox,Orthodox,1,-5.079999999999984,-2.5400000000000205,26,9,12,3,-0.4099999999999997,0.12,0.7000000000000001,0.1499999999999999,-0.08000000000000002,1
Alexander Gustafsson,Fabricio Werdum,False,Heavyweight,Orthodox,Orthodox,1,5.079999999999984,2.5400000000000205,-26,-9,-12,-3,0.4099999999999997,-0.12,-0.7000000000000001,-0.1499999999999999,0.08000000000000002,0
Carla Esparza,Marina Rodriguez,False,Strawweight,Orthodox,Orthodox,0,-5.079999999999984,-12.699999999999989,0,-1,5,4,-3.3,-0.09000000000000002,0.09999999999999998,2.8,0.0,1
Marina Rodriguez,Carla Esparza,False,Strawweight,Orthodox,Orthodox,0,5.079999999999984,12.699999999999989,0,1,-5,-4,3.3,0.09000000000000002,-0.09999999999999998,-2.8,0.0,0
Paul Craig,Gadzhimurad Antigulov,False,Light Heavyweight,Orthodox,Orthodox,1,15.23999999999998,10.159999999999997,0,-1,2,2,0.010000000000000231,-0.030000000000000027,-2.0,-7.049999999999999,-0.19999999999999998,1
Gadzhimurad Antigulov,Paul Craig,False,Light Heavyweight,Orthodox,Orthodox,1,-15.23999999999998,-10.159999999999997,0,1,-2,-2,-0.010000000000000231,0.030000000000000027,2.0,7.049999999999999,0.19999999999999998,0
Alex Oliveira,Peter Sobotta,False,Welterweight,Orthodox,Southpaw,1,2.539999999999992,-2.539999999999992,0,-1,6,1,0.71,0.10999999999999999,0.0,0.9299999999999999,0.020000000000000018,1
Peter Sobotta,Alex Oliveira,False,Welterweight,Southpaw,Orthodox,1,-2.539999999999992,2.539999999999992,0,1,-6,-1,-0.71,-0.10999999999999999,0.0,-0.9299999999999999,-0.020000000000000018,0
Khamzat Chimaev,Rhys McKee,False,Welterweight,Orthodox,Orthodox,1,5.0800000000000125,2.5400000000000205,15,-4,1,0,6.94,0.82,2.4,4.84,1.0,1
Rhys McKee,Khamzat Chimaev,False,Welterweight,Orthodox,Orthodox,1,-5.0800000000000125,-2.5400000000000205,-15,4,-1,0,-6.94,-0.82,-2.4,-4.84,-1.0,0
Francisco Trinaldo,Jai Herbert,False,Lightweight,Southpaw,Orthodox,1,-7.619999999999976,-10.159999999999997,0,9,15,6,3.13,0.43,0.5,1.02,0.44,1
Jai Herbert,Francisco Trinaldo,False,Lightweight,Orthodox,Southpaw,1,7.619999999999976,10.159999999999997,0,-9,-15,-6,-3.13,-0.43,-0.5,-1.02,-0.44,0
Nicolas Dalby,Jesse Ronson,False,Welterweight,Orthodox,Southpaw,1,5.0800000000000125,2.539999999999992,15,1,2,-1,-0.06000000000000005,-0.08000000000000002,-0.3,1.13,0.04999999999999999,0
Jesse Ronson,Nicolas Dalby,False,Welterweight,Southpaw,Orthodox,1,-5.0800000000000125,-2.539999999999992,-15,-1,-2,1,0.06000000000000005,0.08000000000000002,0.3,-1.13,-0.04999999999999999,1
Tom Aspinall,Jake Collier,False,Heavyweight,Orthodox,Orthodox,1,-2.539999999999992,5.0800000000000125,51,-4,-3,-3,-4.15,-0.39,-0.5,-0.72,-0.23,1
Jake Collier,Tom Aspinall,False,Heavyweight,Orthodox,Orthodox,1,2.539999999999992,-5.0800000000000125,-51,4,3,3,4.15,0.39,0.5,0.72,0.23,0
Movsar Evloev,Mike Grundy,False,Featherweight,Orthodox,Orthodox,1,0.0,0.0,0,-7,1,0,0.6300000000000003,-0.19999999999999996,0.0,2.95,0.0,1
Mike Grundy,Movsar Evloev,False,Featherweight,Orthodox,Orthodox,1,0.0,0.0,0,7,-1,0,-0.6300000000000003,0.19999999999999996,0.0,-2.95,0.0,0
Tanner Boser,Raphael Pessoa,False,Heavyweight,Orthodox,Orthodox,1,-7.6200000000000045,-2.539999999999992,-7,-3,1,0,1.8800000000000003,0.25,0.0,0.0,0.0,1
Raphael Pessoa,Tanner Boser,False,Heavyweight,Orthodox,Orthodox,1,7.6200000000000045,2.539999999999992,7,3,-1,0,-1.8800000000000003,-0.25,0.0,0.0,0.0,0
Bethe Correia,Pannie Kianzad,False,Bantamweight,Orthodox,Orthodox,0,-5.079999999999984,-5.0800000000000125,0,9,4,2,0.4399999999999995,0.030000000000000027,-0.4,-0.030000000000000027,0.0,0
Pannie Kianzad,Bethe Correia,False,Bantamweight,Orthodox,Orthodox,0,5.079999999999984,5.0800000000000125,0,-9,-4,-2,-0.4399999999999995,-0.030000000000000027,0.4,0.030000000000000027,0.0,1
Ramazan Emeev,Niklas Stolze,False,Welterweight,Southpaw,Switch,1,10.159999999999997,-5.079999999999984,0,6,3,1,2.38,0.43,0.2,1.5,0.22,1
Niklas Stolze,Ramazan Emeev,False,Welterweight,Switch,Southpaw,1,-10.159999999999997,5.079999999999984,0,-6,-3,-1,-2.38,-0.43,-0.2,-1.5,-0.22,0
Nathaniel Wood,John Castaneda,False,Bantamweight,Orthodox,Switch,1,-2.5400000000000205,-2.5400000000000205,0,-1,3,1,1.0999999999999996,-0.030000000000000027,1.5,-0.10000000000000009,0.42999999999999994,1
John Castaneda,Nathaniel Wood,False,Bantamweight,Switch,Orthodox,1,2.5400000000000205,2.5400000000000205,0,1,-3,-1,-1.0999999999999996,0.030000000000000027,-1.5,0.10000000000000009,-0.42999999999999994,0
Deiveson Figueiredo,Joseph Benavidez,True,Flyweight,Orthodox,Southpaw,1,7.6200000000000045,2.539999999999992,0,-3,-14,-5,-0.9899999999999998,0.18,1.7999999999999998,0.31000000000000005,0.2,1
Joseph Benavidez,Deiveson Figueiredo,True,Flyweight,Southpaw,Orthodox,1,-7.6200000000000045,-2.539999999999992,0,3,14,5,0.9899999999999998,-0.18,-1.7999999999999998,-0.31000000000000005,-0.2,0
Jack Hermansson,Kelvin Gastelum,False,Middleweight,Orthodox,Southpaw,1,15.240000000000009,10.159999999999997,0,4,-3,-2,1.38,0.04999999999999999,0.6,1.43,0.010000000000000009,1
Kelvin Gastelum,Jack Hermansson,False,Middleweight,Southpaw,Orthodox,1,-15.240000000000009,-10.159999999999997,0,-4,3,2,-1.38,-0.04999999999999999,-0.6,-1.43,-0.010000000000000009,0
Marc Diakiese,Rafael Fiziev,False,Lightweight,Orthodox,Switch,1,5.079999999999984,5.0800000000000125,0,0,4,2,-1.2200000000000002,-0.13,0.0,1.5899999999999999,-0.6,0
Rafael Fiziev,Marc Diakiese,False,Lightweight,Switch,Orthodox,1,-5.079999999999984,-5.0800000000000125,0,0,-4,-2,1.2200000000000002,0.13,0.0,-1.5899999999999999,0.6,1
Ariane Lipski,Luana Carolina,False,Flyweight,Orthodox,Orthodox,0,-5.079999999999984,0.0,0,-1,0,2,-3.1500000000000004,-0.19,-1.7,0.33,1.0,1
Luana Carolina,Ariane Lipski,False,Flyweight,Orthodox,Orthodox,0,5.079999999999984,0.0,0,1,0,-2,3.1500000000000004,0.19,1.7,-0.33,-1.0,0
Alexandre Pantoja,Askar Askarov,False,Flyweight,Orthodox,Orthodox,1,0.0,-2.539999999999992,0,3,5,2,1.15,-0.010000000000000009,1.3,-0.8999999999999999,0.12999999999999998,0
Askar Askarov,Alexandre Pantoja,False,Flyweight,Orthodox,Orthodox,1,0.0,2.539999999999992,0,-3,-5,-2,-1.15,0.010000000000000009,-1.3,0.8999999999999999,-0.12999999999999998,1
Roman Dolidze,Khadis Ibragimov,False,Light Heavyweight,Orthodox,Orthodox,1,-5.0800000000000125,-2.539999999999992,0,7,0,-2,-5.23,-0.52,0.0,-1.67,-0.3,1
Khadis Ibragimov,Roman Dolidze,False,Light Heavyweight,Orthodox,Orthodox,1,5.0800000000000125,2.539999999999992,0,-7,0,2,5.23,0.52,0.0,1.67,0.3,0
Grant Dawson,Nad Narimani,False,Catch Weight,Switch,Orthodox,1,5.079999999999984,5.0800000000000125,0,-7,1,-1,-0.31999999999999984,0.04999999999999999,2.5,2.4499999999999997,0.07,1
Nad Narimani,Grant Dawson,False,Catch Weight,Orthodox,Switch,1,-5.079999999999984,-5.0800000000000125,0,7,-1,1,0.31999999999999984,-0.04999999999999999,-2.5,-2.4499999999999997,-0.07,0
Joe Duffy,Joel Alvarez,False,Lightweight,Orthodox,Orthodox,1,-10.160000000000025,-12.699999999999989,0,6,3,2,0.010000000000000231,0.0,0.8,0.75,0.6,0
Joel Alvarez,Joe Duffy,False,Lightweight,Orthodox,Orthodox,1,10.160000000000025,12.699999999999989,0,-6,-3,-2,-0.010000000000000231,0.0,-0.8,-0.75,-0.6,1
Brett Johns,Montel Jackson,False,Bantamweight,Orthodox,Southpaw,1,-10.159999999999997,-7.6200000000000045,0,0,1,1,-0.8600000000000003,-0.07000000000000006,0.8,-0.5499999999999998,-0.27,1
Montel Jackson,Brett Johns,False,Bantamweight,Southpaw,Orthodox,1,10.159999999999997,7.6200000000000045,0,0,-1,-1,0.8600000000000003,0.07000000000000006,-0.8,0.5499999999999998,0.27,0
Malcolm Gordon,Amir Albazi,False,Flyweight,Switch,Orthodox,1,7.6200000000000045,5.0800000000000125,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0
Amir Albazi,Malcolm Gordon,False,Flyweight,Orthodox,Switch,1,-7.6200000000000045,-5.0800000000000125,0,-4,0,0,0.0,0.0,0.0,0.0,0.0,1
Davi Ramos,Arman Tsarukyan,False,Lightweight,Orthodox,Orthodox,1,-5.079999999999984,-2.5400000000000205,0,10,3,1,0.7400000000000002,-0.010000000000000009,0.7,0.9199999999999999,0.37,0
Arman Tsarukyan,Davi Ramos,False,Lightweight,Orthodox,Orthodox,1,5.079999999999984,2.5400000000000205,0,-10,-3,-1,-0.7400000000000002,0.010000000000000009,-0.7,-0.9199999999999999,-0.37,1
Carlos Felipe,Serghei Spivac,False,Heavyweight,Orthodox,Orthodox,1,-7.6200000000000045,-7.6200000000000045,-15,0,-1,-2,-2.08,-0.39,-0.6,-3.74,-0.66,0
Serghei Spivac,Carlos Felipe,False,Heavyweight,Orthodox,Orthodox,1,7.6200000000000045,7.6200000000000045,15,0,1,2,2.08,0.39,0.6,3.74,0.66,1
Calvin Kattar,Dan Ige,False,Featherweight,Orthodox,Orthodox,1,2.539999999999992,10.159999999999997,0,4,-1,1,1.17,-0.07,-0.7,-1.73,-0.06,1
Dan Ige,Calvin Kattar,False,Featherweight,Orthodox,Orthodox,1,-2.539999999999992,-10.159999999999997,0,-4,1,-1,-1.17,0.07,0.7,1.73,0.06,0
Tim Elliott,Ryan Benoit,False,Flyweight,Southpaw,Orthodox,1,-5.0800000000000125,5.0800000000000125,0,3,1,5,0.6100000000000003,0.06,1.0,4.109999999999999,0.39,1
Ryan Benoit,Tim Elliott,False,Flyweight,Orthodox,Southpaw,1,5.0800000000000125,-5.0800000000000125,0,-3,-1,-5,-0.6100000000000003,-0.06,-1.0,-4.109999999999999,-0.39,0
Jimmie Rivera,Cody Stamann,False,Featherweight,Orthodox,Orthodox,1,10.159999999999997,-5.079999999999984,0,1,1,2,-0.41000000000000014,-0.08999999999999997,0.0,-2.6399999999999997,-0.24999999999999997,1
Cody Stamann,Jimmie Rivera,False,Featherweight,Orthodox,Orthodox,1,-10.159999999999997,5.079999999999984,0,-1,-1,-2,0.41000000000000014,0.08999999999999997,0.0,2.6399999999999997,0.24999999999999997,0
Molly McCann,Taila Santos,False,Flyweight,Orthodox,Orthodox,0,-15.240000000000009,-2.539999999999992,0,3,3,0,2.26,0.0,-0.09999999999999998,1.5899999999999999,-0.6699999999999999,0
Taila Santos,Molly McCann,False,Flyweight,Orthodox,Orthodox,0,15.240000000000009,2.539999999999992,0,-3,-3,0,-2.26,0.0,0.09999999999999998,-1.5899999999999999,0.6699999999999999,1
Abdul Razak Alhassan,Mounir Lazzez,False,Welterweight,Orthodox,Orthodox,1,0.0,-7.619999999999976,0,2,4,1,4.59,0.46,0.0,0.57,0.33,0
Mounir Lazzez,Abdul Razak Alhassan,False,Welterweight,Orthodox,Orthodox,1,0.0,7.619999999999976,0,-2,-4,-1,-4.59,-0.46,0.0,-0.57,-0.33,1
John Phillips,Khamzat Chimaev,False,Middleweight,Southpaw,Orthodox,1,2.539999999999992,-7.6200000000000045,0,9,1,3,2.64,0.34,0.0,0.0,0.0,0
Khamzat Chimaev,John Phillips,False,Middleweight,Orthodox,Southpaw,1,-2.539999999999992,7.6200000000000045,0,-9,-1,-3,-2.64,-0.34,0.0,0.0,0.0,1
Ricardo Ramos,Lerone Murphy,False,Featherweight,Orthodox,Orthodox,1,-2.539999999999992,0.0,0,-4,5,1,1.1799999999999997,0.040000000000000036,-1.3,2.13,0.64,0
Lerone Murphy,Ricardo Ramos,False,Featherweight,Orthodox,Orthodox,1,2.539999999999992,0.0,0,4,-5,-1,-1.1799999999999997,-0.040000000000000036,1.3,-2.13,-0.64,1
Modestas Bukauskas,Andreas Michailidis,False,Light Heavyweight,Switch,Orthodox,1,7.6200000000000045,7.6200000000000045,20,-5,0,0,0.0,0.0,0.0,0.0,0.0,1
Andreas Michailidis,Modestas Bukauskas,False,Light Heavyweight,Orthodox,Switch,1,-7.6200000000000045,-7.6200000000000045,-20,5,0,0,0.0,0.0,0.0,0.0,0.0,0
Jared Gordon,Chris Fishgold,False,Featherweight,Orthodox,Orthodox,1,0.0,2.539999999999992,0,3,2,1,3.73,0.23000000000000004,-1.5,-1.5699999999999998,-0.10999999999999999,1
Chris Fishgold,Jared Gordon,False,Featherweight,Orthodox,Orthodox,1,0.0,-2.539999999999992,0,-3,-2,-1,-3.73,-0.23000000000000004,1.5,1.5699999999999998,0.10999999999999999,0
Diana Belbita,Liana Jojua,False,Flyweight,Orthodox,Orthodox,0,15.240000000000009,7.6200000000000045,0,-1,0,0,5.0,-0.03999999999999998,0.0,-1.4100000000000001,0.33999999999999997,0
Liana Jojua,Diana Belbita,False,Flyweight,Orthodox,Orthodox,0,-15.240000000000009,-7.6200000000000045,0,1,0,0,-5.0,0.03999999999999998,0.0,1.4100000000000001,-0.33999999999999997,1
Jack Shore,Aaron Phillips,False,Bantamweight,Orthodox,Southpaw,1,2.539999999999992,-2.539999999999992,0,-5,1,-2,1.71,-0.08999999999999997,0.7,4.67,0.57,1
Aaron Phillips,Jack Shore,False,Bantamweight,Southpaw,Orthodox,1,-2.539999999999992,2.539999999999992,0,5,-1,2,-1.71,0.08999999999999997,-0.7,-4.67,-0.57,0
Kamaru Usman,Jorge Masvidal,True,Welterweight,Switch,Orthodox,1,5.079999999999984,2.539999999999992,0,-3,-6,-7,0.2699999999999996,0.050000000000000044,-0.2,1.74,-0.08999999999999997,1
Jorge Masvidal,Kamaru Usman,True,Welterweight,Orthodox,Switch,1,-5.079999999999984,-2.539999999999992,0,3,6,7,-0.2699999999999996,-0.050000000000000044,0.2,-1.74,0.08999999999999997,0
Alexander Volkanovski,Max Holloway,True,Featherweight,Orthodox,Orthodox,1,5.0800000000000125,-12.700000000000017,0,3,-9,-5,-0.5099999999999998,0.12999999999999995,0.0,1.9200000000000002,-0.48999999999999994,1
Max Holloway,Alexander Volkanovski,True,Featherweight,Orthodox,Orthodox,1,-5.0800000000000125,12.700000000000017,0,-3,9,5,0.5099999999999998,-0.12999999999999995,0.0,-1.9200000000000002,0.48999999999999994,0
Petr Yan,Jose Aldo,True,Bantamweight,Switch,Orthodox,1,-7.6200000000000045,0.0,0,-6,-12,-5,2.18,0.020000000000000018,0.1,1.0899999999999999,-0.12,1
Jose Aldo,Petr Yan,True,Bantamweight,Orthodox,Switch,1,7.6200000000000045,0.0,0,6,12,5,-2.18,-0.020000000000000018,-0.1,-1.0899999999999999,0.12,0
Jessica Andrade,Rose Namajunas,False,Strawweight,Orthodox,Orthodox,0,-7.6200000000000045,-10.159999999999997,0,0,5,2,2.5999999999999996,0.09000000000000002,-0.4,1.04,0.029999999999999916,0
Rose Namajunas,Jessica Andrade,False,Strawweight,Orthodox,Orthodox,0,7.6200000000000045,10.159999999999997,0,0,-5,-2,-2.5999999999999996,-0.09000000000000002,0.4,-1.04,-0.029999999999999916,1
Amanda Ribas,Paige VanZant,False,Flyweight,Orthodox,Orthodox,0,2.539999999999992,-2.539999999999992,0,0,-2,-3,1.44,-0.08000000000000002,0.6000000000000001,0.71,0.16999999999999998,1
Paige VanZant,Amanda Ribas,False,Flyweight,Orthodox,Orthodox,0,-2.539999999999992,2.539999999999992,0,0,2,3,-1.44,0.08000000000000002,-0.6000000000000001,-0.71,-0.16999999999999998,0
Volkan Oezdemir,Jiri Prochazka,False,Light Heavyweight,Orthodox,Orthodox,1,-2.539999999999992,-5.079999999999984,0,3,5,3,4.88,0.45,0.0,0.39,0.22,0
Jiri Prochazka,Volkan Oezdemir,False,Light Heavyweight,Orthodox,Orthodox,1,2.539999999999992,5.079999999999984,0,-3,-5,-3,-4.88,-0.45,0.0,-0.39,-0.22,1
Elizeu Zaleski dos Santos,Muslim Salikhov,False,Welterweight,Orthodox,Orthodox,1,7.619999999999976,0.0,0,-3,5,1,1.25,-0.07,0.5,-0.57,-0.21999999999999997,0
Muslim Salikhov,Elizeu Zaleski dos Santos,False,Welterweight,Orthodox,Orthodox,1,-7.619999999999976,0.0,0,3,-5,-1,-1.25,0.07,-0.5,0.57,0.21999999999999997,1
Makwan Amirkhani,Danny Henry,False,Featherweight,Southpaw,Orthodox,1,-2.539999999999992,-5.079999999999984,0,0,3,1,-4.25,-0.06000000000000005,-1.2000000000000002,2.5,0.010000000000000009,1
Danny Henry,Makwan Amirkhani,False,Featherweight,Orthodox,Southpaw,1,2.539999999999992,5.079999999999984,0,0,-3,-1,4.25,0.06000000000000005,1.2000000000000002,-2.5,-0.010000000000000009,0
Leonardo Santos,Roman Bogatov,False,Lightweight,Orthodox,Orthodox,1,17.78,10.159999999999997,0,11,6,0,2.4,0.41,0.4,1.1,0.25,1
Roman Bogatov,Leonardo Santos,False,Lightweight,Orthodox,Orthodox,1,-17.78,-10.159999999999997,0,-11,-6,0,-2.4,-0.41,-0.4,-1.1,-0.25,0
Marcin Tybura,Maxim Grishin,False,Heavyweight,Orthodox,Orthodox,1,0.0,0.0,-16,-2,5,5,3.52,0.5,0.1,1.54,0.5,1
Maxim Grishin,Marcin Tybura,False,Heavyweight,Orthodox,Orthodox,1,0.0,0.0,16,2,-5,-5,-3.52,-0.5,-0.1,-1.54,-0.5,0
Raulian Paiva,Zhalgas Zhamagulov,False,Flyweight,Orthodox,Switch,1,12.699999999999989,10.159999999999997,0,-7,1,2,4.81,0.43,0.3,0.35,0.2,1
Zhalgas Zhamagulov,Raulian Paiva,False,Flyweight,Switch,Orthodox,1,-12.699999999999989,-10.159999999999997,0,7,-1,-2,-4.81,-0.43,-0.3,-0.35,-0.2,0
Karol Rosa,Vanessa Melo,False,Bantamweight,Orthodox,Orthodox,0,5.0800000000000125,0.0,0,-7,1,-2,7.800000000000001,0.19999999999999996,0.0,0.0,0.0,1
Vanessa Melo,Karol Rosa,False,Bantamweight,Orthodox,Orthodox,0,-5.0800000000000125,0.0,0,7,-1,2,-7.800000000000001,-0.19999999999999996,0.0,0.0,0.0,0
Martin Day,Davey Grant,False,Bantamweight,Orthodox,Orthodox,1,10.159999999999997,5.0800000000000125,0,-3,-2,-2,2.4699999999999998,-0.030000000000000027,1.0,-1.6400000000000001,0.19000000000000006,0
Davey Grant,Martin Day,False,Bantamweight,Orthodox,Orthodox,1,-10.159999999999997,-5.0800000000000125,0,3,2,2,-2.4699999999999998,0.030000000000000027,-1.0,1.6400000000000001,-0.19000000000000006,1
Dustin Poirier,Dan Hooker,False,Lightweight,Southpaw,Switch,1,-7.6200000000000045,-7.6200000000000045,0,1,8,2,0.75,0.03999999999999998,0.8999999999999999,1.12,0.08999999999999997,1
Dan Hooker,Dustin Poirier,False,Lightweight,Switch,Southpaw,1,7.6200000000000045,7.6200000000000045,0,-1,-8,-2,-0.75,-0.03999999999999998,-0.8999999999999999,-1.12,-0.08999999999999997,0
Mike Perry,Mickey Gall,False,Welterweight,Orthodox,Switch,1,-7.6200000000000045,-10.159999999999997,0,0,1,4,2.0499999999999994,0.03999999999999998,-2.7,-0.89,0.02999999999999997,1
Mickey Gall,Mike Perry,False,Welterweight,Switch,Orthodox,1,7.6200000000000045,10.159999999999997,0,0,-1,-4,-2.0499999999999994,-0.03999999999999998,2.7,0.89,-0.02999999999999997,0
Brendan Allen,Kyle Daukaus,False,Middleweight,Orthodox,Southpaw,1,-2.539999999999992,-2.539999999999992,0,-3,2,0,-1.9100000000000001,-0.08000000000000007,0.5,0.6800000000000002,-0.030000000000000027,1
